county,urban,hhincome,acres,letter,app
County B,0,22610.870210882993,18.75580496717436,0,0
County B,0,157758.88072269183,4.933122409790427,0,0
County B,1,29874.87720125708,1.1943159430442136,0,0
County B,0,322981.5339685389,25.25172538369226,0,0
County B,1,12068.376256044148,0.0955913071160567,0,0
County B,0,158367.9017264638,30.8531530265831,1,0
County B,1,50855.11029316927,1.1180187863063096,0,0
County B,1,45409.586381985086,0.07914231308685236,0,0
County B,0,17271.064406183246,1.7890533332040892,0,0
County B,0,229129.47774680948,1.0272787728866957,0,0
County B,1,18161.2282905007,1.1197921222057237,0,0
County B,1,170797.0921454243,1.2610026396942777,0,0
County B,0,199384.70836713602,9.324673287604968,0,0
County B,0,43396.508841968374,41.97185985759424,0,0
County B,1,11880.769312188078,0.6920547051396546,0,0
County B,1,130663.79580263802,1.1944750487247207,0,0
County B,1,237487.06854196452,0.51664522761842,0,0
County B,0,193885.68350006375,6.6819969333716696,0,0
County B,1,10390.087633930812,0.5205141802376556,0,0
County B,1,33522.07321318805,1.3518719623646738,0,0
County B,0,42174.21745726779,0.6950445914248173,0,0
County B,1,13961.428155410458,0.24051425813601016,0,0
County B,0,52016.97569738721,4.823808684873169,0,0
County B,1,4234.635301833795,0.1738191406368062,0,0
County B,1,14379.078110576387,0.5613252966602829,0,0
County B,0,93588.8633280455,2.8329669830581676,0,0
County B,0,239665.00745769177,5.782789474018942,0,0
County B,1,21108.34780965547,0.111314768051985,0,0
County B,1,127584.9301500697,1.3759045988129148,0,0
County B,0,33302.86767594135,5.795155871272362,1,0
County B,1,57346.996148196944,0.6030293790835854,0,0
County B,1,45516.82699879906,2.2103895786133294,0,0
County B,1,43376.53139514782,0.22630455295527838,0,0
County B,0,89211.03052816285,0.5880654400720174,0,0
County B,0,40147.66380391702,2.1864363128045095,0,0
County B,0,34093.273554739215,21.5058986333312,0,0
County B,0,109528.06983971575,11.996415317896172,0,0
County B,0,151990.7319543614,2.772661304659702,0,0
County B,1,57004.23029616696,1.229245836751999,0,0
County B,1,51382.12213718259,0.5491879364312694,0,0
County B,1,38611.90155149455,0.5933584615588714,1,0
County B,0,191059.3875668425,2.6972019194870946,0,0
County B,0,73878.47597801969,2.042823021995577,0,0
County B,0,271317.1242397539,2.538620093076722,0,0
County B,1,65665.70381526733,0.46803683826911774,1,0
County B,0,112669.72756181739,3.763613916377106,0,0
County B,1,41823.62770936596,0.43965304338884664,0,0
County B,0,170164.98431857894,10.753099164863382,0,0
County B,0,231785.0825500356,8.861794205394078,0,0
County B,1,41964.75976690081,0.44909293822811175,0,0
County B,1,153962.41699019712,0.4202891407198129,0,0
County B,1,78739.46633389613,0.45890472757690426,1,0
County B,0,19667.20321124721,1.2954323812127613,0,0
County B,0,40855.69552338792,67.70588616486384,0,0
County B,0,23734.297098870597,4.818436631283411,0,0
County B,0,62627.432559074405,0.9088166535887687,0,0
County B,0,19450.63406387359,9.594932895156694,0,0
County B,0,24613.32447941178,3.0491354884140054,1,0
County B,0,708790.5914631255,23.512520123224764,0,0
County B,1,30048.72098457226,0.8471935426609939,0,0
County B,1,32587.794060066477,0.5477493605958498,0,0
County B,1,125541.71782654512,0.7736457395249163,0,0
County B,1,31873.72102169363,2.650898112884117,0,0
County B,0,80440.58105795932,3.7047439205351695,0,0
County B,1,164827.6377295388,1.8548915894153277,0,0
County B,1,71231.30459567111,1.3762905925078677,0,0
County B,1,428519.58202012844,0.9224313839823514,0,0
County B,0,58685.68862173146,1.3778866032919477,0,0
County B,0,273415.98894315213,5.935723613513924,0,0
County B,1,27022.933424916733,0.6137335994881418,0,0
County B,0,27724.205726154352,7.571694322819664,0,0
County B,1,531534.3560205521,0.2815900451504317,0,0
County B,0,262919.1570624411,10.090810734080438,0,0
County B,0,19826.32222505447,2.2840426355510344,0,0
County B,1,39075.14169763871,0.45732881616511517,0,0
County B,0,93276.50385077138,5.147595306724117,0,0
County B,0,18788.355181734132,15.595157642088962,0,0
County B,0,185920.8493099045,29.512653130393517,1,0
County B,1,21942.29185261652,0.4276475337539822,1,0
County B,1,40023.025329362994,1.168902308838991,0,0
County B,1,436722.772548357,0.8474549554604831,0,0
County B,0,59337.25888314379,24.786681358512016,0,0
County B,1,35942.22942326188,2.8456285460621165,0,0
County B,0,170048.57023668714,3.885456533393884,0,0
County B,0,298916.6659542081,91.5922370147703,0,0
County B,1,32739.342218817896,0.5964477986326009,1,0
County B,0,30293.277107035225,4.283096820322057,0,0
County B,0,116526.56104103169,13.159846798352081,0,0
County B,1,55815.80829631585,0.2769430748270255,0,0
County B,1,42592.04464389821,0.4189970811326081,0,0
County B,1,40009.856067553,0.24939482367787613,0,0
County B,0,45236.790535444634,6.767405743465675,0,0
County B,0,167341.71689522173,2.42242925807436,0,0
County B,1,14676.598843423617,0.6255634260574563,0,0
County B,1,23266.813109898307,0.36440397097961547,0,0
County B,0,11729.50687610507,16.95652409289399,0,0
County B,1,11646.631768962252,0.5305645640237759,0,0
County B,0,22243.361663303163,6.813765827403977,0,0
County B,0,22414.713896562735,2.2377860786538775,0,0
County B,0,519287.37445985345,8.275713053294249,0,0
County B,0,19841.559155953473,4.961197574238042,0,0
County B,0,105289.11711663786,12.89748848787883,0,0
County B,1,17295.574358488248,0.32581187069818685,0,0
County B,1,80024.79049140782,0.7238906648888236,0,0
County B,0,56255.539303330785,11.399917637584938,1,0
County B,1,35242.803988678774,0.34818122884553304,1,0
County B,1,14704.852994302264,1.3839436968273418,0,0
County B,1,146315.05623120756,0.2890025183326455,0,0
County B,1,101583.98771071454,0.09974018393594554,0,0
County B,0,31759.255648543523,78.35730818918996,1,0
County B,1,164659.57027901418,1.0863980262066952,0,0
County B,0,20003.71296656518,13.608792396857702,0,0
County B,1,102494.78056795131,0.030591694438845084,0,0
County B,0,9137.066862900036,2.5284275908903355,0,0
County B,0,83431.03675686098,6.649095456753879,1,0
County B,1,73323.69623694725,0.3044880838680863,0,0
County B,1,51875.88933631999,0.34691983888604305,0,0
County B,1,63252.66303492571,0.10745812612490911,0,0
County B,0,70575.00511888342,33.22996533817464,0,0
County B,0,19345.311423477164,12.409720934657472,0,1
County B,1,206723.19873702852,0.20153472191383345,0,0
County B,1,34298.135463452345,0.944158318799006,0,0
County B,1,236957.11459192337,0.5500228596196012,1,0
County B,1,21067.174602362422,0.29689803189580893,0,0
County B,0,71130.97835391908,1.6331977065120928,0,0
County B,1,34457.729605675966,0.10622708390981837,0,0
County B,0,66273.94662199143,5.485588810055301,0,0
County B,0,40867.75604920144,7.448226785692005,1,0
County B,0,131696.97082646174,0.868974193316969,0,0
County B,1,7469.277716357544,0.1470499682612377,0,0
County B,1,130281.22404227318,0.2920909571621595,0,0
County B,1,41822.67189265228,2.6666637918956595,0,0
County B,0,95384.66882832293,4.546919058098069,0,0
County B,0,268810.89582525374,4.952048820539652,0,0
County B,0,43076.99639174183,9.569555635272906,0,0
County B,1,58837.22290350124,0.11216268706415218,0,0
County B,0,126319.59570935187,2.103144802301419,0,0
County B,0,186736.83563041626,41.82511764445119,0,0
County B,0,249729.2698387567,47.0434967077304,0,0
County B,1,52851.020457159495,0.40148360633140445,0,0
County B,0,105073.70261107599,10.003500626625938,0,0
County B,1,13854.634569656015,0.3808260859677338,1,0
County B,1,89742.25597696043,0.6040496680014952,0,0
County B,1,39211.89289958535,0.20280115421911976,1,1
County B,1,19181.10998792095,1.0049425320507537,0,0
County B,1,33689.917828026264,0.07938824462280582,0,0
County B,1,67299.83528154722,0.584456006214073,0,0
County B,0,123250.92499776883,8.290943531112081,0,0
County B,1,101742.78702624278,1.2419679945433784,0,0
County B,0,12056.947600810876,3.5957792376854383,0,0
County B,1,34997.82978181502,0.12567314315654726,0,0
County B,0,71759.61285056328,12.114335481455154,0,0
County B,1,339290.65845247963,0.6009424261391373,0,0
County B,0,78184.2870078446,1.9869559012561346,0,0
County B,1,145179.43079515567,0.7199636322298484,1,0
County B,0,326259.1956879662,3.2221448369683108,0,0
County B,1,45141.25681439251,0.26910860817672216,0,0
County B,0,45899.89646211568,44.47473492444603,0,0
County B,0,143183.0311225781,11.179333146220472,0,0
County B,1,152824.26413475422,0.9746467380470728,0,0
County B,0,128598.98197284582,1.716239730085042,0,0
County B,1,57761.5178522193,0.21313260983432583,0,0
County B,1,118074.01089205162,1.5222929917169146,0,0
County B,1,29301.578644393318,0.6620931260911568,0,0
County B,1,93398.79090264437,0.542225575483757,1,0
County B,0,72650.43384749725,3.3289298573353934,0,0
County B,1,49483.6843482727,0.4006897873734437,0,0
County B,0,36920.67899576477,10.03612068581993,0,0
County B,1,39293.19176862531,0.3494621279689066,0,0
County B,0,116267.01906985688,21.425403748769668,0,0
County B,1,347358.8868050007,0.31580609540252313,0,0
County B,1,46730.50901589179,0.5483337936148868,1,0
County B,0,40515.427983276146,14.897219723718441,0,0
County B,1,50421.86713233287,3.1136927625399635,1,0
County B,0,151223.99439961545,19.76996912485264,0,0
County B,0,172365.24110448046,31.43095426992445,0,0
County B,0,55631.18224625317,14.429644211447796,0,0
County B,1,22507.97260335482,0.43114850324996845,0,0
County B,1,129288.604331718,1.1115153426093074,0,0
County B,1,48871.13019653375,0.6575025884313407,0,0
County B,0,28731.752363055344,0.9654493567162745,0,0
County B,0,237107.5862750107,2.5226508591668604,0,0
County B,1,37828.032574977165,0.23832305137410761,0,0
County B,0,4716.293521538596,6.865696109398775,0,0
County B,1,100225.02006087317,0.3784381168082145,0,0
County B,0,76902.85252169814,3.308249877019184,0,0
County B,0,239614.1631840661,23.58694373482861,0,0
County B,1,25468.034535008657,0.1720968541249164,1,0
County B,1,26812.068336818527,0.2882529512125251,0,0
County B,0,36394.740310377274,5.81171851698637,0,0
County B,0,884307.0333371529,19.577323218946994,0,0
County B,0,73571.95903098921,1.96291810766655,0,0
County B,1,73188.91592645466,2.176524935905223,0,0
County B,0,34155.952522414416,1.5767739069914013,0,0
County B,0,22521.66613132599,3.6105431518621884,0,0
County B,1,18799.13666738586,1.227059700751473,0,0
County B,0,17419.271069221573,5.669014665190481,1,0
County B,0,54569.90513701711,3.4575987740783347,0,0
County B,0,27936.14457849901,2.9789113390625483,0,0
County B,0,28565.905069441953,14.947583261889466,0,0
County B,1,45681.82106706054,0.3833021452396375,0,0
County B,1,3106.5511696036833,0.17148477199200654,0,0
County B,1,21788.306057464953,2.4597745605503682,0,0
County B,0,10115.146978273911,5.88751671177682,0,0
County B,0,9445.749997492389,9.334769208572657,0,0
County B,0,125796.64687766,11.710296282326388,0,0
County B,0,7852.307425983477,18.67563979060149,0,0
County B,1,36570.94022500161,1.2409498228882534,0,0
County B,0,15463.758929086574,6.394146361955138,1,0
County B,1,25587.550581296793,4.225725219996861,0,0
County B,1,155445.17473726306,0.281114504667897,0,0
County B,1,16103.702021872117,2.362466095586603,0,0
County B,1,18533.001046883088,1.2140008484539535,0,0
County B,0,180222.7853949534,6.256931494668709,0,0
County B,1,38463.86671844095,0.18298457088611048,0,0
County B,1,17708.18451585019,0.9970814450057377,0,0
County B,1,85237.34830741242,0.6221150980788417,1,0
County B,1,120171.83062553937,0.09584995195886348,0,0
County B,1,28058.590045559034,0.20674296023225083,0,0
County B,1,104331.96899430965,0.4984877251085441,0,0
County B,1,106167.92910995742,0.6397985019760385,0,0
County B,1,74177.68597194026,0.3244900943249228,0,0
County B,1,4205.006624491913,1.252702878901846,0,0
County B,0,33936.91399148921,0.8548756024697005,0,0
County B,1,6057.370671854885,0.22863901767109457,0,0
County B,1,105011.92753950674,1.0131918560610957,0,0
County B,1,22459.222202393954,0.2700726998615968,1,0
County B,1,21369.039286823587,1.0397493851024189,0,0
County B,1,42930.31884819115,0.4049734532562985,0,0
County B,1,19900.78499008272,0.3511879301942774,0,0
County B,1,12959.756705216583,0.09981770366064076,0,0
County B,1,148878.01804339004,0.4599442010075744,0,0
County B,1,38709.67406787374,0.2366303091685556,0,0
County B,1,4184.051849072861,0.48608687067120643,0,0
County B,0,52315.82151665999,12.51566799419373,0,0
County B,1,87407.11357474589,0.08875394588911734,0,0
County B,1,59404.424446809724,0.43878238954030435,0,0
County B,0,20506.794301160247,0.9955697152166763,0,0
County B,0,91604.00373131935,8.669469568273438,0,0
County B,0,18352.95452446524,14.63127973997347,0,0
County B,1,26173.835891951418,0.23621935336656255,0,0
County B,1,234354.23782920843,0.82960936368122,0,0
County B,0,88316.81290326676,15.11459988551377,0,0
County B,1,23962.156625987314,1.5682929871847113,0,0
County B,0,263658.99506281986,4.665854027488954,0,0
County B,0,45635.17465387533,7.418009119873211,0,0
County B,0,283757.12376673095,3.3530161230992968,0,0
County B,0,24972.78013480564,6.253581545786182,0,0
County B,1,29663.556353578882,0.7832764431359083,0,0
County B,1,9418.294976495574,0.5391123863539085,0,0
County B,1,52397.874900363335,0.3912411582834928,0,0
County B,1,94565.32837723807,2.354863099700639,0,0
County B,0,154794.7533121641,27.21823392553548,0,0
County B,0,35392.07146460027,15.48672724076864,0,0
County B,0,50025.55029551475,3.063491155616436,0,0
County B,1,85514.65502171902,0.7486165881206637,0,0
County B,1,20393.573854864728,0.4853661621432891,0,0
County B,1,92334.15030644405,0.25859187850601006,0,0
County B,0,288261.5811956933,2.0690968345871568,0,0
County B,0,46941.89753858009,9.90431599864313,1,0
County B,0,16478.408457880327,3.0804762234977368,0,0
County B,1,164793.33550692268,2.0084800718804896,1,0
County B,0,81959.70810383963,13.474142618459581,0,0
County B,0,53429.74612479985,27.59818092279371,0,0
County B,0,38350.93054362076,1.1822916667090952,1,0
County B,0,34847.763693812245,9.845755962383581,0,0
County B,1,186077.5006385913,0.9106674258970486,0,0
County B,1,11662.55113802693,0.3190355129241326,0,0
County B,0,21790.600720661478,13.50853782577342,0,0
County B,0,119707.69750752048,17.567506057151512,0,0
County B,0,61538.144381895974,26.574550063373533,0,0
County B,0,83004.06120610838,1.3561180694025274,0,0
County B,1,10283.419589667523,0.2689791361420242,0,0
County B,1,48160.143672326616,0.296891784268369,1,0
County B,1,24680.69041632754,0.3454387504851372,0,0
County B,1,620556.9450108606,2.564885974933439,0,0
County B,0,64171.98769303431,12.735541027604532,0,0
County B,1,138108.5381958503,0.2565966957001837,0,0
County B,0,169171.49093995,10.315061721947174,0,0
County B,0,89071.967681157,6.1884869148807695,0,0
County B,0,65566.13063419965,8.499060564587868,0,0
County B,0,15024.102893816415,2.2647601843875513,0,0
County B,1,22911.384569654118,0.3250470161352964,0,0
County B,0,28021.063419840055,13.204682089974819,0,0
County B,1,23087.185779743442,0.1674031753687467,0,0
County B,1,76341.37214703135,1.183950262742064,0,0
County B,1,25196.47301387694,0.8432714685155499,0,0
County B,0,219599.32191916808,45.216898562509485,0,0
County B,0,756114.3526745525,1.3286927120416765,0,0
County B,0,156914.9285524628,0.4237135418169627,0,0
County B,1,61914.553440675096,1.72644062518355,0,0
County B,1,38191.007448350836,0.25616783567484575,0,0
County B,0,120253.73217372307,1.4874598453062984,0,0
County B,1,62595.22931673852,0.9966277549404283,0,0
County B,1,25494.368304678846,0.3673888094983095,0,0
County B,0,85454.79133825623,4.80432971579232,0,0
County B,1,213467.88947790017,0.5815114532145093,1,0
County B,0,34506.45375098706,10.331096054630105,0,0
County B,1,18554.887145735775,0.8900215335284285,0,0
County B,0,162847.38253571413,3.146890509512779,0,0
County B,1,28654.131894380625,1.6450650475074902,1,0
County B,1,26418.081706678928,0.40669518482907263,0,0
County B,1,21455.80639461617,0.18488330524221705,1,0
County B,1,30740.779167805067,1.7712790480581702,0,0
County B,0,46092.54791303685,2.8614159899008205,0,0
County B,0,83477.14693796876,3.430334256999764,0,0
County B,0,43630.2243174816,13.862613641313294,0,0
County B,1,81812.61563107758,0.3724500200685664,0,0
County B,1,34677.28633441986,0.8535079577773533,0,0
County B,1,7161.888688300168,0.10231426166646528,1,0
County B,0,106379.76655314151,1.2025731598087015,0,0
County B,1,86527.47350554133,0.7518503027751393,0,0
County B,0,94730.35524755235,2.947584088993982,0,0
County B,0,56933.89522852411,1.4413073525640723,0,0
County B,0,260285.2906411943,2.017565110627853,0,0
County B,0,210993.5432679245,7.881877683374085,0,0
County B,0,261648.43810029965,19.76508037527201,0,0
County B,0,92715.15368467286,14.077040045462091,0,0
County B,1,14348.397955385242,0.1622224374479523,0,0
County B,1,139790.07746223104,0.8503206923625971,0,0
County B,0,301370.09693811147,3.916383489837673,0,0
County B,1,31320.769076290533,0.07247206567227281,0,0
County B,1,142099.74480108818,1.6710921672066272,0,0
County B,0,57623.03024183937,35.6576877620237,0,0
County B,1,80715.30518162847,0.8447605397096549,1,0
County B,1,71216.39699788607,0.14989916281173543,0,0
County B,0,40407.109671576916,0.5699925715548713,0,0
County B,0,43260.83708225572,5.501241700054339,0,0
County B,0,30828.332482666217,1.6033706799163043,0,0
County B,1,35362.4014954632,0.5520354033103014,0,0
County B,0,165267.89478527094,54.31282777182666,0,0
County B,0,38713.33314074396,4.531452410984604,0,0
County B,0,58329.015245911934,1.4204594591392485,0,0
County B,0,47465.52842657993,3.3122264355409587,0,0
County B,1,257339.25401549827,0.2919400757105197,0,0
County B,0,7577.915569214075,6.840997363088736,0,0
County B,0,87582.72778280047,16.404770062279383,0,0
County B,1,5974.230423065906,0.15869242841844228,0,0
County B,1,245924.27485774885,0.6624066001395305,0,0
County B,0,41439.993915082196,3.148273448280493,0,0
County B,1,61529.71734802449,0.5670650052478815,0,0
County B,1,82395.78521039877,0.32764866859268865,0,0
County B,0,243864.81009459854,3.5472691864177928,0,0
County B,0,42276.926666897314,17.79998441120234,0,0
County B,1,14009.796358591984,0.938339462354492,0,0
County B,0,72904.59274096173,12.642640584352414,0,0
County B,1,24640.837962268753,1.0248789686154762,0,0
County B,0,238381.9165636613,5.041015299303439,0,0
County B,1,9047.137036731885,2.1878739803742278,0,0
County B,0,29140.171025257252,10.323688425342226,0,0
County B,0,46724.11862779721,7.229802410709586,0,0
County B,1,39065.1171305905,0.4345241937048185,1,0
County B,0,28131.252329035204,13.1774055227694,0,0
County B,0,56506.7966080915,5.105686196277252,0,0
County B,0,71923.05374303281,2.726675806365352,0,0
County B,1,153688.0412034293,0.06506668508970481,0,0
County B,0,24980.526747293887,5.351209505686982,1,1
County B,1,20257.798204383147,0.2586663212023201,0,0
County B,1,66765.95797305784,0.26008898627326665,0,0
County B,0,284323.5499059595,7.4038165292715155,0,0
County B,1,27206.062285157688,0.10100220050451222,0,0
County B,1,45243.89369772088,0.20201888060170012,0,0
County B,0,96239.93116135072,26.66136121373182,1,1
County B,1,75971.5995747811,0.2270967361505983,0,0
County B,0,345904.08123648784,2.5658588566809706,1,0
County B,0,41889.59441942535,5.696158996599991,0,0
County B,1,172307.4680630023,0.5681304557416432,0,0
County B,1,48919.44378444565,0.1276593879756434,0,0
County B,1,419180.58041692106,0.19978021613877517,0,0
County B,0,21925.39885896035,2.594310437162976,0,0
County B,1,15043.324149077724,0.4943018007366214,0,0
County B,0,59217.30826446676,10.456595281947868,0,0
County B,0,83120.15208712238,8.551412468585482,1,0
County B,1,131931.0035019249,0.8249374182072823,0,0
County B,1,114584.13365681996,0.18795336341628585,1,0
County B,1,93803.94550267853,0.5230444873743499,1,0
County B,0,70816.47648986103,15.765540676781026,0,0
County B,0,45657.98954182772,30.005092786863596,0,0
County B,0,143658.54046832284,1.7623887616327818,0,0
County B,0,290671.3314390257,6.787591518580322,0,0
County B,0,127088.32701070841,1.3612472664446056,0,0
County B,0,48151.959722607244,2.02438304005424,0,0
County B,1,53015.37880902744,2.9370502161753453,0,0
County B,1,27603.50847758026,0.9701373840714884,0,0
County B,0,32817.848289747235,1.8617300967176535,1,0
County B,1,292660.1291741693,0.38424556218409306,0,0
County B,0,203353.13046832828,4.536566993153849,0,0
County B,0,176263.1837016182,9.959028063012921,0,0
County B,0,33021.283107682924,3.634393644801974,0,0
County B,0,66278.82138142214,19.782627760551982,0,0
County B,0,52232.04326565165,3.4255150269030112,0,0
County B,1,45883.7683592754,1.0780962404678947,0,0
County B,1,102505.85586414025,2.469449046550972,1,0
County B,0,19057.625893178676,4.519999627436891,0,0
County B,1,162669.54833597204,1.503669527576522,0,0
County B,0,234000.58790275926,3.1586213790632947,0,0
County B,1,24747.14237599497,0.27889118494187637,0,0
County B,0,101210.38676055068,23.706876935887923,0,0
County B,1,29043.455362406643,0.672154181187048,0,0
County B,0,57009.702833462885,2.187479356975378,0,0
County B,0,75979.88681647615,16.30734690372459,0,0
County B,0,109438.65407834222,4.005753306836961,1,0
County B,0,195356.93933126345,2.5829353230262644,0,0
County B,0,75227.90591379965,2.628707847504499,0,0
County B,0,31316.540582619575,4.035787466711181,0,0
County B,0,44252.606951167036,60.347792007383966,0,0
County B,1,65527.87892820856,0.19307433654414685,1,0
County B,0,138204.43860364088,8.812701720049615,1,0
County B,1,591083.9202605883,1.1703590350977597,1,0
County B,0,309861.6752497451,4.448364734811243,1,0
County B,1,26335.669142955416,1.1590957435942228,0,0
County B,0,164781.94344946757,4.632392340943246,0,0
County B,1,25423.12955302689,2.193027787427512,0,0
County B,0,37056.841120856756,20.748486216237886,0,0
County B,1,20938.382920395212,0.5542677849269025,0,0
County B,1,37583.7266282902,0.11675544261620559,0,0
County B,0,35646.316632129885,6.6247290232271965,0,0
County B,0,16188.62820244403,24.507381629830068,0,0
County B,1,31159.647424637973,1.0945247499565571,0,0
County B,0,58990.82369714742,8.520395009897825,0,0
County B,1,52308.80606639144,1.8014787896211606,0,0
County B,0,37462.66031418266,8.657896265261266,0,0
County B,0,258239.4944685494,2.576917607689504,0,0
County B,0,69885.02860530221,3.627017140852611,0,0
County B,1,47891.168915974005,0.34966697253591095,1,0
County B,1,741838.0285098725,0.2760666998414093,0,0
County B,1,65247.23590485434,0.4187352056864311,0,0
County B,0,533232.2645022745,17.850536711887912,0,0
County B,1,66194.24031082202,0.16910274113578982,0,0
County B,1,24510.011521785087,0.14745443270865502,0,0
County B,0,42895.335768902274,3.367926866476978,0,0
County B,0,64153.97040204607,2.7668713563715697,0,0
County B,0,97078.31228405445,8.747109157841509,0,0
County B,0,10144.552842058858,2.761558517498192,0,0
County B,1,25211.90852862399,0.8098100058598372,0,0
County B,1,63370.74654243004,0.36521392485338056,0,0
County B,0,22903.488718805274,2.8941243001326304,0,0
County B,1,18399.4702168807,3.3212684003037114,0,0
County B,0,47545.89389287519,2.0089156721944157,0,0
County B,0,125313.3413140967,2.734601629022518,0,0
County B,0,454508.0733878576,15.714560180482895,0,0
County B,0,86971.29547390994,11.433918659668356,0,0
County B,1,86105.51931595922,0.19576200923552983,0,0
County B,1,120700.01350295176,0.19852296642423786,0,0
County B,1,368142.6464157233,0.3682119328084773,0,0
County B,0,34803.37536967595,5.539310020202617,0,0
County B,1,33975.25151757649,0.06629171811383079,1,0
County B,1,106411.86927366622,1.773959435614339,0,0
County B,0,177885.15334318904,19.075326261349225,0,0
County B,0,157663.9499711584,7.366103087299989,0,0
County B,0,16818.506637478135,2.26242868110483,0,0
County B,0,64409.17575892796,12.0252067760353,0,0
County B,1,146688.03954779558,1.0615857386609764,0,0
County B,0,147868.86770619062,12.948192174189487,0,0
County B,1,65435.660031685686,1.038809963457153,0,0
County B,0,8901.084051284804,8.485520868096392,0,0
County B,0,65622.78150346014,0.866742283023448,0,0
County B,1,43883.90628000612,0.7401989239315111,1,0
County B,0,14163.355936305492,0.6076273135203009,0,0
County B,1,44044.06266356843,0.14681648695759428,0,0
County B,0,35046.81307959149,24.61756013650617,1,0
County B,1,29691.828765747527,6.607865573706441,0,0
County B,0,55998.72610290324,2.9433134229091173,0,0
County B,1,104239.50468105012,0.3348806358264071,0,0
County B,1,33324.140567830415,0.15859600470744323,0,0
County B,1,90119.51814686868,0.5062412850906286,0,0
County B,1,355886.0591957093,2.158468615340428,1,0
County B,0,60094.33789206662,7.6167540095329365,0,0
County B,0,21263.016956600357,16.724557543011812,0,0
County B,1,55483.035836169365,0.5973543069616766,0,0
County B,1,43527.30375262256,1.0812573699313783,1,0
County B,1,22848.320834688617,0.43443917919152364,0,0
County B,0,201978.33582978643,5.145651061269738,0,0
County B,0,52271.22308076685,5.782423024200678,0,0
County B,1,23159.405378717427,0.2559712641328901,0,0
County B,0,56587.05516410012,9.161625657496554,0,0
County B,0,79168.19985830759,26.289317372146435,0,0
County B,0,73176.90959097096,7.331331278161021,1,0
County B,1,43649.41772375968,1.745406140561434,0,0
County B,1,11580.143641554962,0.8002773050997111,0,0
County B,0,549697.7431334503,3.135995984509371,0,1
County B,0,90494.55411253529,2.8287335690940343,0,0
County B,1,86753.99671337976,0.35066390286560817,0,0
County B,0,211471.9155862432,17.749956152783454,0,0
County B,0,228814.61732881723,2.468276170940103,0,0
County B,0,178924.09525021978,11.509831877909395,0,0
County B,1,468582.4410232145,0.75962731028664,0,0
County B,0,205175.51578917177,1.5039108184791095,0,0
County B,0,29693.27149895604,54.198287768524715,0,0
County B,1,40066.70077327539,0.26480484065938104,0,0
County B,1,52087.44443335303,0.30224877148552626,0,0
County B,0,8304.401857648161,7.8991109906198105,0,0
County B,1,39399.874124014335,0.13470988666062766,0,0
County B,1,111739.21930301799,0.2538238441880533,0,0
County B,1,169233.98300083945,0.31005192383817803,0,0
County B,0,47265.792329627395,22.230101480910328,0,1
County B,1,32307.65022819791,0.5848817691184459,0,0
County B,1,189240.54330956127,0.24097232884223188,1,0
County B,0,70077.56723904316,18.45433081240158,0,0
County B,1,9948.773904767277,0.3764571218794611,0,0
County B,0,11824.458695045341,11.00586442756352,0,0
County B,0,267384.571642166,7.4492568253972395,0,0
County B,1,51026.11152970275,0.12699909553788952,0,0
County B,1,22034.986930847404,3.301850752608991,0,0
County B,0,5775.574987831576,0.9115206406489518,0,0
County B,1,81029.39695446516,0.11414937008116219,0,0
County B,0,252371.47250247697,3.604405015326769,0,0
County B,0,74136.61275693662,14.718286231129607,0,0
County B,1,73375.84364285925,0.19928753419774844,1,0
County B,1,39045.21697636624,0.1050685310836072,0,0
County B,1,16727.835046937493,0.1849968253700202,0,0
County B,1,38133.20624017409,0.7210516940400127,0,0
County B,1,24856.476530742613,0.4827546556583241,0,0
County B,1,42856.080686214664,0.126653211339405,1,0
County B,1,52795.51686115676,0.3428602001460624,0,0
County B,0,153117.6551159313,1.6716144390949894,0,0
County B,1,112220.3236715336,0.18897381452433162,0,0
County B,0,49839.43303393947,2.7573890502278573,0,0
County B,0,57606.97664873085,4.078392043870086,1,1
County B,1,32134.91374287248,1.308923829942596,0,0
County B,0,32529.95664956112,42.609759278087274,1,1
County B,0,36358.4816844309,4.579594288528969,0,0
County B,0,110068.04975795957,0.8937377055048531,0,0
County B,1,33908.22552452976,0.6556009472305085,0,0
County B,0,141664.045199777,4.892992461695392,0,0
County B,1,81726.07631997191,0.09927597231407528,0,0
County B,0,26886.434913225858,42.88821152072496,1,0
County B,0,65427.32778090204,35.62748606162793,0,0
County B,1,19665.64870856106,0.29127624018149767,0,0
County B,0,165990.17870965652,11.08868636633696,0,0
County B,1,12090.52196217052,0.8597080905401469,0,0
County B,0,32713.412342589578,8.371755394529208,0,0
County B,0,57724.513730186,2.9078614260559053,0,0
County B,0,90101.866391488307,4.760909131426874,0,0
County B,1,141165.74701207093,1.2020739319653155,0,0
County B,0,90738.46367935179,6.4346939535827135,0,0
County B,1,168986.55313595242,0.13565112768801932,0,0
County B,0,89865.01704022214,8.70346268465108,1,0
County B,0,28584.28479884612,6.452709849529046,1,0
County B,1,13731.891849506617,0.22838486682203712,0,0
County B,0,17387.49235439601,0.7602897994413427,0,0
County B,1,17798.751814288404,0.08357269104349002,0,0
County B,1,96505.37710494759,0.2353485657837955,0,0
County B,1,156330.5787148174,0.6541088142902232,0,0
County B,1,26049.579733092345,0.9092675505963043,0,0
County B,1,71271.3321259943,0.37329820151346255,0,0
County B,1,21357.285750460243,1.1139820854226343,0,0
